LastUpdate,description,Valid FQDNs,PhishingAlertURL,antiphishing_jp
2023/2/7,りそな銀行,resona-gr.secure.force.com,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,りそな銀行,www.info.resonabank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,りそな銀行,resonabank-east.resv.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,りそな銀行,resonabank-west.resv.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,りそな銀行,www.b-direct.resonabank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,埼玉りそな銀行,www.saitamaresona.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,埼玉りそな銀行,ib.saitamaresona.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,埼玉りそな銀行,www.saitamaresona.anser.or.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,埼玉りそな銀行,www.info.saitamaresona.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,埼玉りそな銀行,www.b-direct.saitamaresona.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらいフィナンシャルグループ,www.kmfg.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらい銀行,ib.kansaimiraibank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらい銀行,www.kansaimiraibank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらい銀行,www.kansaimiraibank.anser.or.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらい銀行,www.info.kansaimiraibank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
2023/2/7,関西みらい銀行,www.b-direct.kansaimiraibank.co.jp,https://www.resona-gr.co.jp/others/notice_01.html?_gl=1*1geh6qq*_ga*MTM4Mjc1NzIyNy4xNjc1NzgzNjcz*_ga_Q8HF7ESW31*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.*_ga_TT8ESK59QK*MTY3NTc4MzY4NC4xLjEuMTY3NTc4MzY5NS40OS4wLjA.&_ga=2.163811702.817941282.1675783673-1382757227.1675783673,https://www.antiphishing.jp/news/alert/resona_20220915.html
,Wells Fargo,,,
2023/2/8,国税庁,www.nta.go.jp,https://www.nta.go.jp/about/organization/kantoshinetsu/topics/nise/01.htm,https://www.antiphishing.jp/news/alert/nta_20220823.html
,Impots.gouv.fr,,,
2023/2/1,Microsoft,www.microsoft.com,,
,BT,,,
,SPD BANK,,,
2023/2/1,Adobe,www.adobe.com,https://www.adobe.com/jp/information/acrobat/phishing.html,不明
2023/2/13,VISA,www.visa.co.jp,不明,https://www.antiphishing.jp/news/alert/creditcard_20220624.html
,Svenska Handelsbanken,,,
2023/2/13,三越伊勢丹,www.mistore.jp,https://www.isetan.mistore.jp/common/important_news/fishing.html,https://www.antiphishing.jp/news/alert/mistore_20220624.html
2023/2/13,MICARD,www2.micard.co.jp,https://www2.micard.co.jp/notice/201030notice.html,https://www.antiphishing.jp/news/alert/micard_20210615.html
2023/2/13,MICARD,www1.micard.co.jp,https://www2.micard.co.jp/notice/201030notice.html,https://www.antiphishing.jp/news/alert/micard_20210615.html
2023/2/13,MICARD,www.micard.co.jp,https://www2.micard.co.jp/notice/201030notice.html,https://www.antiphishing.jp/news/alert/micard_20210615.html
2023/2/13,MICARD,faq.micard.co.jp,https://www2.micard.co.jp/notice/201030notice.html,https://www.antiphishing.jp/news/alert/micard_20210615.html
2023/2/13,SAISON CARD,www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,w.saisonportal.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,netanswerplus.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,api.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,images.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,www.a-q-f.com,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,stockindex.pointunyou.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/2/13,SAISON CARD,bd.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/phishing/,https://www.antiphishing.jp/news/alert/saisoncard_20230123.html
2023/3/7,GMOあおぞらネット銀行,gmo-aozora.com,https://gmo-aozora.com/news/2022/20220902-02.html,https://www.antiphishing.jp/news/alert/gmoaozora_20230307.html
2023/3/7,GMOあおぞらネット銀行,sso.gmo-aozora.com,https://gmo-aozora.com/news/2022/20220902-02.html,https://www.antiphishing.jp/news/alert/gmoaozora_20230307.html
2023/2/1,楽天カード,www.rakuten-card.co.jp,,
2023/2/21,三菱UFJフィナンシャルグループ,www.mufg.jp,https://www.cr.mufg.jp/member/notice/phishing/index.html,https://www.antiphishing.jp/news/alert/mufg_20211110.html
2023/2/21,三菱UFJ銀行,*.bk.mufg.jp,https://www.bk.mufg.jp/info/mail_chuui/index.html,https://www.antiphishing.jp/news/alert/mufg_20211110.html
2023/2/21,楽天,www.rakuten.co.jp,https://ichiba.faq.rakuten.net/detail/000010716,https://www.antiphishing.jp/news/alert/rakutencard_20221110.html
2023/2/21,楽天,www.rakuten.ne.jp,https://ichiba.faq.rakuten.net/detail/000010716,https://www.antiphishing.jp/news/alert/rakutencard_20221110.html
2023/2/21,楽天,item.rakuten.co.jp,https://ichiba.faq.rakuten.net/detail/000010716,https://www.antiphishing.jp/news/alert/rakutencard_20221110.html
2023/2/1,STNet,www.stnet.co.jp,,
2023/2/21,横浜銀行,www.boy.co.jp,https://www.boy.co.jp/news/emergency/fushin_mail.html,https://www.antiphishing.jp/news/alert/_boy20151203.html
2023/2/21,横浜銀行,www.parasol.anser.ne.jp,https://www.boy.co.jp/news/emergency/fushin_mail.html,https://www.antiphishing.jp/news/alert/_boy20151203.html
2023/3/8,softbank,www.softbank.jp,https://www.softbank.jp/mobile/info/personal/news/support/20221129a/,https://www.antiphishing.jp/news/alert/softbank_20230308.html
2023/2/1,ヨドバシカメラ,www.yodobashi.com,,
,Apple ID,,,
2023/2/1,BIGLOBE,www.biglobe.ne.jp,,
2023/2/1,日本郵便,www.post.japanpost.jp,,
2023/2/1,アプラス,www.aplus.co.jp,,
2023/2/1,みずほ銀行,www.mizuhobank.co.jp,,
2023/2/1,モバイルSuica,www.mobilesuica.com,,
2023/2/1,TikTok,www.tiktok.com,,
2023/2/2,TS CUBIC CARD_MY TS3,ts3card.com,不明,
2023/2/2,TS CUBIC CARD_MY TS3,tscubic.com,https://tscubic.com/file/pdf/phishing_mail.pdf,
2023/2/2,TS CUBIC CARD_MY TS3,my.tscubic.com,https://tscubic.com/file/pdf/phishing_mail.pdf,
2023/2/1,Netflix,www.netflix.com,,
,Viewcard,,,
,Bank of America,,,
2023/2/1,Yahoo! JAPAN,www.yahoo.co.jp,,
2023/2/1,ヤマト運輸,www.kuronekoyamato.co.jp,,
,PayPal,,,
2023/2/1,Outlook Web App,outlook.office.com,,
2023/2/1,Outlook Web App,outlook.live.com,,
,Poste Italiane,,,
2023/2/1,三菱UFJニコス,www.cr.mufg.jp,,
2023/2/1,ポケットカード,www.pocketcard.co.jp,,
2023/2/1,PayPay,paypay.ne.jp,,
2023/2/1,三井住友銀行,www.smbc.co.jp,,
2023/2/1,PARCO,parco.jp,,
2023/2/1,Metamask,metamask.io,,
2023/2/1,E*TRADE,us.etrade.com,,
2023/2/1,UC Card,www2.uccard.co.jp,,
2023/2/1,KDDI,www.kddi.com,,
,Santander,,,
2023/2/1,Facebook,ja-jp.facebook.com,,
2023/2/1,Costco,www.costco.co.jp,,
2023/2/1,メルカリ,jp.mercari.com,,
2023/2/1,厚生労働省,www.mhlw.go.jp,,
2023/2/1,DHL,www.dhl.com,,
2023/2/1,nifty,www.nifty.com,,
2023/2/1,じゃらん,www.jalan.net,,
2023/2/1,りそなカード,www.resonacard.co.jp,,
2023/2/1,日本年金機構,www.nenkin.go.jp,,
,M&T Bank,,,
,BMO,,,
,SharePoint,,,
2023/2/13,JCB,www.jcb.co.jp,https://www.jcb.co.jp/service/safe-secure/trouble/phishing-mail/,https://www.antiphishing.jp/news/alert/creditcard_20220624.html
2023/2/13,JCB,my.jcb.co.jp,https://www.jcb.co.jp/service/safe-secure/trouble/phishing-mail/,https://www.antiphishing.jp/news/alert/creditcard_20220624.html
2023/2/13,JCB,acs.cardnet-tds.com,https://www.jcb.co.jp/service/safe-secure/trouble/phishing-mail/,https://www.antiphishing.jp/news/alert/creditcard_20220624.html
2023/2/13,JCB,acs-jcn.dnp-cdms.jp,https://www.jcb.co.jp/service/safe-secure/trouble/phishing-mail/,https://www.antiphishing.jp/news/alert/creditcard_20220624.html
2023/2/1,UNIQLO,www.uniqlo.com,,
2023/2/1,LIFE CARD,www.lifecard.co.jp,,
2023/2/1,BINANCE,www.binance.com,,
2023/2/1,ソニー銀行,moneykit.net,,
2023/2/1,ソニー銀行,sonybank.net,,
2023/2/1,お名前.com,www.onamae.com,,
,Metro Bank,,,
,Swiss Post,,,
2023/2/1,エックスサーバー株式会社,www.xserver.co.jp,,
2023/2/1,藤井大丸,www.fujiidaimaru.co.jp,,
,ABSA Bank,,,
,SpareBank 1,,,
,REGIONS,,,
2023/2/1,SMBC ファイナンスサービス,www.smbc-fs.co.jp,,
2023/2/1,CitiBank,www.citi.com,,
2023/2/1,mont-bell,www.montbell.jp,,
,Office365,,,
,DBS PayLah,,,
2023/2/24,SBJ銀行,www.sbjbank.co.jp,https://www.sbjbank.co.jp/maintenance/pdf/20230221_eigyo_info249_1.pdf,https://www.antiphishing.jp/news/alert/sbjbank_20230224.html
2023/2/24,SBJ銀行,online.sbjbank.co.jp,https://www.sbjbank.co.jp/maintenance/pdf/20230221_eigyo_info249_1.pdf,https://www.antiphishing.jp/news/alert/sbjbank_20230224.html
2023/3/1,ディズニー,www.tokyodisneyresort.jp,https://reserve.tokyodisneyresort.jp/info/detail/2308/,https://www.antiphishing.jp/news/alert/disney_20230227.html
2023/3/1,ローソン銀行,www.lawsonbank.jp,https://www.lawsonbank.jp/emergency/pdf/20210812_01_news.pdf,https://www.antiphishing.jp/news/alert/lawsonbank_20230227.html
2023/3/6,神奈川銀行,www.kanagawabank.co.jp,https://www.kanagawabank.co.jp/oshirase/phishing.html,https://www.antiphishing.jp/news/alert/kanagawabank_20230306.html
